30.76759433,103.98580033,-0.348,0.019
30.76759083,103.98579883,-0.347,0.015
30.76758917,103.98579667,-0.344,0.012
30.76758883,103.98579450,-0.343,0.016
30.76758817,103.98579300,-0.348,0.018
30.76758983,103.98579067,-0.353,0.009
30.76758850,103.98579017,-0.342,0.016
30.76758867,103.98579050,-0.345,0.015
30.76758817,103.98579017,-0.350,0.012
30.76758833,103.98579117,-0.349,0.007
30.76758817,103.98579333,-0.349,0.012
30.76758833,103.98579550,-0.341,0.010
30.76758783,103.98579950,0.354,0.043
30.76759883,103.98581467,2.410,0.490
30.76761650,103.98584000,5.643,1.179
30.76763300,103.98587083,9.226,1.386
30.76764750,103.98590167,12.489,1.433
30.76766150,103.98592700,15.338,1.773
30.76767950,103.98595667,18.660,2.322
30.76769133,103.98597983,20.945,2.570
30.76771083,103.98600250,24.019,3.358
30.76773400,103.98602767,27.614,4.270
30.76775533,103.98605450,31.205,4.979
30.76777767,103.98608200,34.791,5.712
30.76780017,103.98611117,38.445,6.399
30.76782083,103.98614133,42.144,6.913
30.76784217,103.98617033,45.714,7.632
30.76786450,103.98619900,49.385,8.191
30.76788533,103.98622883,52.995,8.939
30.76790733,103.98625800,56.614,9.585
30.76793017,103.98628150,60.200,10.322
30.76795133,103.98630817,63.800,10.906
30.76797000,103.98633967,67.437,11.554
30.76798967,103.98637083,71.103,12.161
30.76800900,103.98640100,74.800,12.863
30.76803033,103.98642900,78.348,13.647
30.76805150,103.98645733,82.005,14.222
30.76807417,103.98648383,85.616,14.900
30.76809583,103.98651217,89.284,15.673
30.76811600,103.98654000,92.854,16.256
30.76813817,103.98656750,96.462,16.871
30.76815967,103.98659650,99.998,17.676
30.76818183,103.98662533,103.550,18.490
30.76820317,103.98665567,107.221,19.066
30.76822383,103.98668633,110.919,19.781
30.76824633,103.98671550,114.597,20.456
30.76826700,103.98674567,118.201,20.930
30.76828917,103.98677350,121.804,21.825
30.76831233,103.98680117,125.355,22.591
30.76833250,103.98683183,129.004,23.387
30.76835483,103.98686200,132.607,24.038
30.76837600,103.98689217,136.219,24.554
30.76839733,103.98692150,139.906,25.299
30.76842050,103.98694867,143.510,26.131
30.76844350,103.98697983,147.099,26.681
30.76846833,103.98700650,150.648,27.602
30.76849267,103.98703367,154.421,28.351
30.76851517,103.98706400,157.942,28.899
30.76853617,103.98709367,161.857,29.701
30.76855917,103.98712117,165.218,30.086
30.76858283,103.98714950,168.861,30.777
30.76860450,103.98717950,172.558,31.387
30.76862617,103.98720967,176.122,32.078
30.76864517,103.98724017,179.718,32.746
30.76866367,103.98727183,183.351,33.301
30.76868567,103.98730050,186.961,34.135
30.76870750,103.98732933,190.587,34.875
30.76873133,103.98735667,194.167,35.748
30.76875550,103.98738383,197.726,36.798
30.76878267,103.98740667,201.167,38.289
30.76880850,103.98742783,204.431,39.833
30.76883550,103.98744667,207.527,41.560
30.76886433,103.98746417,210.658,43.552
30.76889433,103.98748133,213.474,45.902
30.76892583,103.98748883,215.656,48.789
30.76895817,103.98748650,217.164,52.204
30.76898967,103.98748000,218.117,55.644
30.76902017,103.98746600,218.593,59.272
30.76905133,103.98745250,219.297,62.957
30.76908183,103.98743817,219.688,66.483
30.76911400,103.98742683,220.468,70.056
30.76914583,103.98741467,221.123,73.675
30.76917700,103.98740050,221.658,77.466
30.76920867,103.98738817,222.468,81.112
30.76924000,103.98737500,223.015,84.691
30.76926967,103.98735783,223.263,88.366
30.76930083,103.98734417,223.883,92.015
30.76933150,103.98732883,224.285,95.732
30.76936200,103.98731217,224.614,99.376
30.76939250,103.98729500,225.137,102.973
30.76942333,103.98728050,225.566,106.617
30.76945400,103.98726767,226.126,110.237
30.76948433,103.98725467,226.801,113.764
30.76949383,103.98725083,226.920,114.533
30.76950617,103.98724550,227.214,116.433
30.76952550,103.98723583,227.459,118.733
30.76955500,103.98722000,227.729,122.453
30.76958417,103.98720517,228.177,126.015
30.76961533,103.98719117,228.731,129.636
30.76964550,103.98717617,229.074,133.299
30.76967617,103.98716150,229.598,136.873
30.76970667,103.98714650,229.756,140.531
30.76973750,103.98713033,230.167,144.219
30.76975867,103.98712067,230.468,146.483
30.76977567,103.98711317,230.823,148.373
30.76980100,103.98710200,231.310,151.419
30.76982483,103.98709017,231.591,154.331
30.76984783,103.98707783,231.671,157.223
30.76986900,103.98706100,231.533,160.098
30.76989317,103.98704433,231.580,163.292
30.76991517,103.98702467,231.020,166.283
30.76993367,103.98699867,229.963,169.288
30.76995300,103.98697200,228.811,172.490
30.76997300,103.98694483,227.724,175.731
30.76999500,103.98691700,226.723,179.186
30.77001467,103.98688867,225.461,182.385
30.77003450,103.98685983,224.212,185.815
30.77005617,103.98683350,223.327,189.071
30.77007667,103.98680650,222.217,192.465
30.77009817,103.98677983,221.316,195.920
30.77012167,103.98675350,220.476,199.504
30.77014600,103.98672767,219.712,203.169
30.77016950,103.98670467,219.238,206.413
30.77019300,103.98668350,218.722,209.798
30.77021550,103.98666033,217.989,213.070
30.77023683,103.98663317,216.815,216.288
30.77024483,103.98662133,216.488,217.228
30.77025050,103.98661500,216.297,218.063
30.77026183,103.98660083,215.445,220.122
30.77027150,103.98657350,213.593,222.142
30.77027683,103.98654283,211.366,224.100
30.77028100,103.98650983,208.861,226.037
30.77028383,103.98647917,206.488,227.733
30.77028317,103.98644500,203.514,229.324
30.77027967,103.98641067,200.443,230.539
30.77027317,103.98637783,197.456,231.391
30.77026450,103.98634450,194.139,232.336
30.77025517,103.98630733,190.516,233.266
30.77024433,103.98627050,186.872,233.974
30.77023733,103.98623267,183.331,235.304
30.77022983,103.98619617,179.873,236.143
30.77021867,103.98616217,176.400,236.651
30.77020750,103.98612500,172.756,237.379
30.77019650,103.98609250,169.534,237.880
30.77018767,103.98606683,166.733,238.218
30.77017733,103.98603800,163.697,238.543
30.77016767,103.98600933,160.701,238.999
30.77015650,103.98597817,157.403,239.275
30.77014133,103.98594600,153.931,239.287
30.77012900,103.98591750,150.957,239.695
30.77012067,103.98588383,147.572,240.408
30.77011450,103.98586017,145.513,240.912
30.77010833,103.98584167,143.536,241.421
30.77010650,103.98583450,143.121,241.495
30.77010567,103.98583367,143.117,241.498
30.77010533,103.98583350,143.121,241.503
30.77010500,103.98583350,143.117,241.500
30.77010450,103.98583400,143.114,241.505
30.77010433,103.98583450,143.120,241.501
30.77010417,103.98583500,143.119,241.506
30.77010417,103.98583500,143.118,241.501
30.77010417,103.98583517,143.119,241.494
30.77010417,103.98583517,143.118,241.506
30.77010400,103.98583550,143.117,241.498
30.77010400,103.98583583,143.118,241.502
30.77010383,103.98583600,143.118,241.503
30.77010367,103.98583650,143.117,241.503
30.77010333,103.98583700,143.120,241.501
30.77010333,103.98583733,143.120,241.504
30.77010317,103.98583767,143.120,241.504
30.77010283,103.98583767,143.120,241.502
30.77010250,103.98583800,143.111,241.503
30.77010233,103.98583800,143.114,241.495
30.77010217,103.98583867,143.124,241.494
30.77010183,103.98583883,143.127,241.503
30.77010150,103.98583900,143.123,241.501
30.77010117,103.98583950,143.120,241.502
30.77010100,103.98583950,143.121,241.505
30.77010067,103.98583967,143.121,241.502
30.77010050,103.98583983,143.126,241.497
30.77009800,103.98584817,143.124,241.498
30.77009500,103.98585050,143.127,241.499
30.77009317,103.98585100,143.121,241.500
30.77009167,103.98585100,143.120,241.501
30.77008900,103.98584700,142.546,241.621
30.77008617,103.98583050,141.464,241.828
30.77007700,103.98580133,138.124,242.328
30.77006933,103.98578067,136.716,242.460
30.77005733,103.98575400,133.425,242.655
30.77004000,103.98572050,129.731,242.844
30.77002333,103.98568517,126.085,243.001
30.77000567,103.98564967,122.402,243.214
30.76999333,103.98561233,118.715,243.771
30.76997833,103.98557667,115.004,244.034
30.76996467,103.98554017,111.365,244.535
30.76994917,103.98549217,106.442,245.474
30.76993250,103.98543983,101.217,246.272
30.76991500,103.98538800,96.021,247.174
30.76989750,103.98533567,90.801,247.900
30.76987900,103.98528517,85.576,248.582
30.76985967,103.98523417,80.432,249.107
30.76984600,103.98519617,77.037,249.605
30.76984483,103.98519167,76.985,249.626
30.76984433,103.98518817,76.729,249.638
30.76984467,103.98518800,76.723,249.656
30.76984583,103.98518750,76.723,249.651
30.76984600,103.98518717,76.727,249.645
30.76984600,103.98518650,76.739,249.651
30.76984633,103.98518483,76.739,249.646
30.76984633,103.98518283,76.720,249.650
30.76984667,103.98518050,76.726,249.645
30.76984600,103.98517833,76.727,249.646
30.76984550,103.98517617,76.727,249.645
30.76984533,103.98517417,76.724,249.646
30.76984517,103.98517267,76.724,249.649
30.76984383,103.98517133,76.720,249.649
30.76984383,103.98517050,76.724,249.648
30.76984433,103.98517083,76.719,249.650
30.76984467,103.98517083,76.721,249.646
30.76984533,103.98517150,76.719,249.646
30.76984600,103.98517200,76.722,249.647
30.76984700,103.98517300,76.724,249.646
30.76984783,103.98517483,76.721,249.649
30.76984850,103.98517567,76.721,249.650
30.76984850,103.98517650,76.718,249.647
30.76984850,103.98517700,76.728,249.648
30.76984883,103.98517667,76.721,249.645
30.76984883,103.98517583,76.719,249.647
30.76984900,103.98517533,76.719,249.644
30.76984883,103.98517467,76.721,249.649
30.76984933,103.98517300,76.724,249.646
30.76985000,103.98517067,76.719,249.645
30.76985033,103.98516867,76.720,249.645
30.76984983,103.98516733,76.718,249.649
30.76984917,103.98516717,76.725,249.648
30.76984833,103.98516767,76.721,249.649
30.76984783,103.98516800,76.721,249.645
30.76984733,103.98516850,76.715,249.646
30.76984667,103.98517133,76.698,249.655
30.76984633,103.98517450,76.699,249.656
30.76984633,103.98517433,76.691,249.656
30.76984600,103.98517350,76.425,249.690
30.76984117,103.98515800,74.579,249.942
30.76983183,103.98513217,71.518,250.410
30.76982150,103.98509733,68.128,251.167
30.76981633,103.98506517,65.309,252.485
30.76982700,103.98503183,63.055,255.510
30.76983817,103.98500400,61.633,257.684
30.76984633,103.98499000,60.928,259.051
30.76985650,103.98497433,60.162,260.939
30.76988017,103.98494900,59.319,264.678
30.76991233,103.98491667,58.220,269.281
30.76993667,103.98488300,56.720,273.108
30.76996033,103.98484800,55.174,277.330
30.76999083,103.98481067,53.914,282.087
30.77002767,103.98477850,53.432,287.175
30.77006850,103.98474867,53.374,292.534
30.77010883,103.98472383,53.595,297.469
30.77011933,103.98471750,53.688,298.276
30.77013867,103.98470633,53.817,300.846
30.77015767,103.98469583,54.017,303.493
30.77018450,103.98468000,54.140,306.714
30.77021483,103.98466067,54.277,310.797
30.77023350,103.98465067,54.421,312.797
30.77025917,103.98463650,54.775,316.199
30.77028900,103.98462150,55.109,319.836
30.77031617,103.98460250,54.723,323.399
30.77034250,103.98456583,52.892,327.737
30.77034567,103.98452050,48.971,329.897
30.77033733,103.98447483,44.610,331.127
30.77032267,103.98442750,39.774,331.856
30.77030750,103.98438017,35.089,332.863
30.77029133,103.98432833,29.791,333.752
30.77027483,103.98427667,24.679,334.658
30.77025833,103.98422467,19.634,335.516
30.77024000,103.98417400,14.369,336.157
30.77022083,103.98412383,9.182,336.769
30.77020133,103.98407400,3.887,337.268
30.77018267,103.98402333,-1.405,338.029
30.77016467,103.98397233,-6.610,338.784
30.77015200,103.98392600,-10.925,339.648
30.77014517,103.98388500,-14.779,341.044
30.77014100,103.98383817,-18.872,343.023
30.77014117,103.98378983,-22.903,345.255
30.77013617,103.98374033,-27.325,347.086
30.77012517,103.98369133,-32.246,348.372
30.77011650,103.98364217,-37.014,349.778
30.77009883,103.98359367,-42.101,350.207
30.77007917,103.98354417,-47.302,350.734
30.77006067,103.98349417,-52.535,351.566
30.77004333,103.98344450,-57.829,352.534
30.77002417,103.98339400,-63.107,352.979
30.77000183,103.98334550,-68.304,353.079
30.76998867,103.98329800,-72.996,354.190
30.76998250,103.98325733,-76.546,355.470
30.76998450,103.98321833,-79.304,357.980
30.76999983,103.98318500,-80.958,361.113
30.77002617,103.98315433,-81.841,365.179
30.77005983,103.98312500,-82.196,370.075
30.77009517,103.98309033,-83.133,375.059
30.77012900,103.98305683,-83.966,380.064
30.77016233,103.98302150,-85.060,385.131
30.77019150,103.98298500,-86.493,389.741
30.77022083,103.98295367,-87.757,393.958
30.77024100,103.98292200,-89.160,397.315
30.77025367,103.98289433,-90.659,400.073
30.77026683,103.98286200,-92.601,403.117
30.77027850,103.98283050,-94.391,405.645
30.77028650,103.98279767,-96.674,407.883
30.77028617,103.98277983,-98.141,408.514
30.77027533,103.98274900,-101.067,408.954
30.77027000,103.98272750,-102.630,409.671
